LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
164,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
165,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 12 took 30 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
166,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
167,17/06/20,05:10:53,INFO,spark.CacheManager," Partition rdd_6_4 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
168,17/06/20,05:10:53,INFO,spark.CacheManager," Partition rdd_6_3 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
169,17/06/20,05:10:53,INFO,spark.CacheManager," Partition rdd_6_0 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
170,17/06/20,05:10:53,INFO,spark.CacheManager," Partition rdd_6_1 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
171,17/06/20,05:10:53,INFO,spark.CacheManager," Partition rdd_6_2 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
172,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
173,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
174,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
175,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
176,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
177,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 38, boot = -170, init = 058, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
178,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = -171, init = 212, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
179,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = -160, init = 050, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
180,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 38, boot = -172, init = 210, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
181,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 40, boot = -173, init = 213, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
182,17/06/20,05:10:53,INFO,storage.MemoryStore," Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
183,17/06/20,05:10:53,INFO,storage.MemoryStore," Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
184,17/06/20,05:10:53,INFO,storage.MemoryStore," Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
185,17/06/20,05:10:53,INFO,storage.MemoryStore," Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
186,17/06/20,05:10:53,INFO,storage.MemoryStore," Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
187,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 38, boot = 14, init = 24, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
188,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 38, boot = 12, init = 26, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
189,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = 20, init = 22, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
190,17/06/20,05:10:53,INFO,executor.Executor, Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
191,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = 16, init = 25, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
192,17/06/20,05:10:53,INFO,executor.Executor, Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
193,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 40, boot = 5, init = 35, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
194,17/06/20,05:10:53,INFO,executor.Executor, Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
195,17/06/20,05:10:53,INFO,executor.Executor, Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
196,17/06/20,05:10:53,INFO,executor.Executor, Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
197,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 171,9ba7fdc2,Got assigned task <*>,[]
198,17/06/20,05:10:53,INFO,executor.Executor, Running task 0.0 in stage 4.0 (TID 171),ae0572db,Running task <*> in stage <*> (TID <*>,[]
199,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 185,9ba7fdc2,Got assigned task <*>,[]
200,17/06/20,05:10:53,INFO,executor.Executor, Running task 1.0 in stage 4.0 (TID 185),ae0572db,Running task <*> in stage <*> (TID <*>,[]
201,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 13,6c90e140,Started reading broadcast variable <*>,[]
202,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 205,9ba7fdc2,Got assigned task <*>,[]
203,17/06/20,05:10:53,INFO,executor.Executor, Running task 2.0 in stage 4.0 (TID 205),ae0572db,Running task <*> in stage <*> (TID <*>,[]
204,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 208,9ba7fdc2,Got assigned task <*>,[]
205,17/06/20,05:10:53,INFO,executor.Executor, Running task 3.0 in stage 4.0 (TID 208),ae0572db,Running task <*> in stage <*> (TID <*>,[]
206,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 209,9ba7fdc2,Got assigned task <*>,[]
207,17/06/20,05:10:53,INFO,executor.Executor, Running task 4.0 in stage 4.0 (TID 209),ae0572db,Running task <*> in stage <*> (TID <*>,[]
208,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
209,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 13 took 41 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
210,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
211,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_6_0 locally,d7f24216,Found block <*> locally,[]
212,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_6_4 locally,d7f24216,Found block <*> locally,[]
213,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_6_3 locally,d7f24216,Found block <*> locally,[]
214,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_6_2 locally,d7f24216,Found block <*> locally,[]
215,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_6_1 locally,d7f24216,Found block <*> locally,[]
216,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -141, init = 180, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
217,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 40, boot = -129, init = 169, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
218,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = -134, init = 175, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
219,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -120, init = 162, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
220,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 42, boot = -125, init = 166, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
221,17/06/20,05:10:53,INFO,executor.Executor, Finished task 0.0 in stage 4.0 (TID 171). 2209 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
222,17/06/20,05:10:53,INFO,executor.Executor, Finished task 1.0 in stage 4.0 (TID 185). 2209 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
223,17/06/20,05:10:53,INFO,executor.Executor, Finished task 2.0 in stage 4.0 (TID 205). 2138 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
224,17/06/20,05:10:53,INFO,executor.Executor, Finished task 3.0 in stage 4.0 (TID 208). 2209 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
225,17/06/20,05:10:53,INFO,executor.Executor, Finished task 4.0 in stage 4.0 (TID 209). 2138 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
226,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 056,9ba7fdc2,Got assigned task <*>,[]
227,17/06/20,05:10:53,INFO,executor.Executor, Running task 0.0 in stage 5.0 (TID 056),ae0572db,Running task <*> in stage <*> (TID <*>,[]
228,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 205,9ba7fdc2,Got assigned task <*>,[]
229,17/06/20,05:10:53,INFO,executor.Executor, Running task 1.0 in stage 5.0 (TID 205),ae0572db,Running task <*> in stage <*> (TID <*>,[]
230,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 201,9ba7fdc2,Got assigned task <*>,[]
231,17/06/20,05:10:53,INFO,executor.Executor, Running task 2.0 in stage 5.0 (TID 201),ae0572db,Running task <*> in stage <*> (TID <*>,[]
232,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 14,6c90e140,Started reading broadcast variable <*>,[]
233,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 208,9ba7fdc2,Got assigned task <*>,[]
234,17/06/20,05:10:53,INFO,executor.Executor, Running task 3.0 in stage 5.0 (TID 208),ae0572db,Running task <*> in stage <*> (TID <*>,[]
235,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 209,9ba7fdc2,Got assigned task <*>,[]
236,17/06/20,05:10:53,INFO,executor.Executor, Running task 4.0 in stage 5.0 (TID 209),ae0572db,Running task <*> in stage <*> (TID <*>,[]
237,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
238,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 14 took 12 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
239,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
240,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
241,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
242,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
243,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
244,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
245,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -85, init = 120, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
246,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 40, boot = -77, init = 117, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
247,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -81, init = 120, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
248,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 40, boot = -78, init = 117, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
249,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 42, boot = -79, init = 105, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
250,17/06/20,05:10:53,INFO,executor.Executor, Finished task 0.0 in stage 5.0 (TID 056). 2208 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
251,17/06/20,05:10:53,INFO,executor.Executor, Finished task 3.0 in stage 5.0 (TID 208). 2208 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
252,17/06/20,05:10:53,INFO,executor.Executor, Finished task 2.0 in stage 5.0 (TID 201). 2208 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
253,17/06/20,05:10:53,INFO,executor.Executor, Finished task 4.0 in stage 5.0 (TID 209). 2208 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
254,17/06/20,05:10:53,INFO,executor.Executor, Finished task 1.0 in stage 5.0 (TID 205). 2272 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
255,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 247,9ba7fdc2,Got assigned task <*>,[]
256,17/06/20,05:10:53,INFO,executor.Executor, Running task 0.0 in stage 6.0 (TID 247),ae0572db,Running task <*> in stage <*> (TID <*>,[]
257,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 261,9ba7fdc2,Got assigned task <*>,[]
258,17/06/20,05:10:53,INFO,executor.Executor, Running task 1.0 in stage 6.0 (TID 261),ae0572db,Running task <*> in stage <*> (TID <*>,[]
259,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 273,9ba7fdc2,Got assigned task <*>,[]
260,17/06/20,05:10:53,INFO,executor.Executor, Running task 2.0 in stage 6.0 (TID 273),ae0572db,Running task <*> in stage <*> (TID <*>,[]
261,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 15,6c90e140,Started reading broadcast variable <*>,[]
262,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 278,9ba7fdc2,Got assigned task <*>,[]
263,17/06/20,05:10:53,INFO,executor.Executor, Running task 3.0 in stage 6.0 (TID 278),ae0572db,Running task <*> in stage <*> (TID <*>,[]
264,17/06/20,05:10:53,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 279,9ba7fdc2,Got assigned task <*>,[]
265,17/06/20,05:10:53,INFO,executor.Executor, Running task 4.0 in stage 6.0 (TID 279),ae0572db,Running task <*> in stage <*> (TID <*>,[]
266,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_15_piece0 stored as bytes in memory (estimated size 5.4 KB, free 407.4 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
267,17/06/20,05:10:53,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 15 took 15 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
268,17/06/20,05:10:53,INFO,storage.MemoryStore," Block broadcast_15 stored as values in memory (estimated size 9.2 KB, free 416.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
269,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
270,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
271,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
272,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
273,17/06/20,05:10:53,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
274,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -107, init = 146, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
275,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 41, boot = -100, init = 141, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
276,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 42, boot = -99, init = 141, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
277,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 39, boot = -103, init = 142, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
278,17/06/20,05:10:53,INFO,python.PythonRunner," Times: total = 42, boot = -101, init = 143, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
279,17/06/20,05:10:53,INFO,executor.Executor, Finished task 0.0 in stage 6.0 (TID 247). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
280,17/06/20,05:10:53,INFO,executor.Executor, Finished task 3.0 in stage 6.0 (TID 278). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
